model_id,benchmark,id,seed,baseline,method,baseline_correct,method_correct,delta_correct
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-145512,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-64721,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-64721,1,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-64721,1,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-64721,1,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-64721,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-124667,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-124667,1,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-124667,1,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-124667,1,vanilla_mc,iga_v2_lowrank_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-124667,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-52175,1,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-52175,1,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-52175,1,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-52175,1,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-52175,1,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-104386,1,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-104386,1,vanilla_mc,semantic_entropy_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-104386,1,vanilla_mc,self_consistency_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-104386,1,vanilla_mc,iga_v2_lowrank_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-104386,1,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-55658,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-55658,1,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-55658,1,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-55658,1,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-55658,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-201090,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-201090,1,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-201090,1,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-201090,1,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-201090,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-129441,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-129441,1,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-129441,1,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-129441,1,vanilla_mc,iga_v2_lowrank_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-129441,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-107039,1,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-107039,1,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-107039,1,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-107039,1,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-107039,1,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-207543,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-207543,1,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-207543,1,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-207543,1,vanilla_mc,iga_v2_lowrank_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-207543,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-132134,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-132134,1,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-132134,1,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-132134,1,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-132134,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-128123,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-128123,1,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-128123,1,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-128123,1,vanilla_mc,iga_v2_lowrank_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-128123,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-86175,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-86175,1,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-86175,1,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-86175,1,vanilla_mc,iga_v2_lowrank_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-86175,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-31963,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-31963,1,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-31963,1,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-31963,1,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-31963,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-71126,1,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-71126,1,vanilla_mc,semantic_entropy_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-71126,1,vanilla_mc,self_consistency_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-71126,1,vanilla_mc,iga_v2_lowrank_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-71126,1,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-73623,1,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-73623,1,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-73623,1,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-73623,1,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-73623,1,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-41665,1,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-41665,1,vanilla_mc,semantic_entropy_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-41665,1,vanilla_mc,self_consistency_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-41665,1,vanilla_mc,iga_v2_lowrank_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-41665,1,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-71959,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-71959,1,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-71959,1,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-71959,1,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-71959,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-229316,1,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-229316,1,vanilla_mc,semantic_entropy_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-229316,1,vanilla_mc,self_consistency_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-229316,1,vanilla_mc,iga_v2_lowrank_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-229316,1,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-121113,1,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-121113,1,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-121113,1,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-121113,1,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-121113,1,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-21775,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-21775,1,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-21775,1,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-21775,1,vanilla_mc,iga_v2_lowrank_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-21775,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-112988,1,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-112988,1,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-112988,1,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-112988,1,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-112988,1,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-173496,1,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-173496,1,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-173496,1,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-173496,1,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-173496,1,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-43608,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-43608,1,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-43608,1,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-43608,1,vanilla_mc,iga_v2_lowrank_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-43608,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-66638,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-66638,1,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-66638,1,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-66638,1,vanilla_mc,iga_v2_lowrank_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-66638,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-26839,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-26839,1,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-26839,1,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-26839,1,vanilla_mc,iga_v2_lowrank_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-26839,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-40351,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-40351,1,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-40351,1,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-40351,1,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-40351,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-15307,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-15307,1,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-15307,1,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-15307,1,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-15307,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-146231,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-146231,1,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-146231,1,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-146231,1,vanilla_mc,iga_v2_lowrank_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-146231,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-184083,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-184083,1,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-184083,1,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-184083,1,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-184083,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-63502,1,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-63502,1,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-63502,1,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-63502,1,vanilla_mc,iga_v2_lowrank_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-63502,1,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-226877,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-226877,1,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-226877,1,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-226877,1,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-226877,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-227130,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-227130,1,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-227130,1,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-227130,1,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-227130,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-150730,1,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-150730,1,vanilla_mc,semantic_entropy_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-150730,1,vanilla_mc,self_consistency_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-150730,1,vanilla_mc,iga_v2_lowrank_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-150730,1,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-134710,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-134710,1,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-134710,1,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-134710,1,vanilla_mc,iga_v2_lowrank_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-134710,1,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-105310,1,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-105310,1,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-105310,1,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,FEVER,fever-v1.0-labelled_dev-105310,1,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
